EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
1043458.434,13255758.26,0.0,0.0,63849.386679999996,-3665468.187,0.0,4083802.7180000003,7054982.216,-3828995.7569999998,28751777.21,36511525.72,14667868.25,11484122.57,Sospechoso
1431270.5559999999,17096275.39,13698465.19,771049.343,251950.3885,501436.4099,23104097.87,10384777.95,9938332.697999999,-5335658.977,45773333.02,46995661.27,6860218.824,7743834.962,Aceptado
100154.8285,4821981.036,1290199.814,82602.82208,428982.9842,-1579824.0369999998,5565613.8270000005,0.0,7986455.891,-4621312.448,27944890.19,32568498.33,4342196.549,2523203.043,Sospechoso
0.0,9675265.44,6435790.284,2495872.376,0.0,-227902.9996,25201310.55,8930347.867,1502677.9419999998,-2807398.008,72767811.58,80314039.99,13464848.03,8804433.943,Aceptado
0.0,0.0,6544036.728999999,4286474.24,0.0,0.0,27724577.23,2761858.0930000003,13482283.76,-3718480.465,118780257.4,96383876.55,13481229.99,17477456.18,Aceptado
4226393.821,0.0,2072802.336,15164627.89,2969245.6380000003,-12324499.99,28405012.83,13066185.65,24272391.41,-6894335.591,0.0,205661765.9,3441058.383,4276675.248,Aceptado
2958926.067,22655031.4,10927407.03,1003688.77,1370394.0469999998,-7172541.441000001,26931235.41,14051966.77,0.0,0.0,129980168.6,164322681.1,11488539.38,9382711.01,Aceptado
436014.7306,12608914.19,10413959.4,598950.4342,2717157.061,598258.6831,0.0,5218704.761,23593565.27,-4480182.4180000005,0.0,42247598.44,0.0,5345594.101,Aceptado
707066.2664,0.0,1762246.4440000001,0.0,979400.7548,-7465511.856000001,0.0,2294157.699,23923556.85,-6183798.357999999,135592901.3,111425846.0,8019625.377,0.0,Aceptado
0.0,18025967.65,6052052.583,0.0,907949.3373,-2490271.0409999997,17871274.84,382828.7354,11556201.09,-4789458.838,85898765.03,160937990.8,10037596.12,22165681.4,Aceptado
908441.5572,19788713.73,1798286.292,0.0,1213942.136,-7797184.625,0.0,1270395.52,0.0,-2050433.2240000002,100127430.9,55459557.92,13256325.09,14859944.49,Aceptado
5919280.697000001,67225416.33,2706441.5560000003,4196624.188999999,736960.7456,-14923202.48,43359987.89,8699936.663999999,32376779.28,-7243840.026000001,206880230.3,289806812.6,11139393.26,13831286.41,Aceptado
835747.4582,20059226.06,0.0,472844.5898,901090.9699,-2823936.523,28790018.2,4734987.929,13025960.43,0.0,109580858.7,209846570.3,32708074.35,18611371.59,Aceptado
0.0,0.0,14223805.87,2273630.776,2330767.966,-5434673.245,18170104.89,2831917.298,18611407.04,-4500727.985,166033250.1,0.0,0.0,22401118.21,Aceptado
1316005.432,29630430.41,584570.6886,6547511.58,437649.5766,0.0,13861669.02,1696810.128,23169190.65,-4744319.291,69723106.19,54850466.51,8864729.47,12261935.01,Sospechoso
241829.9242,11633960.62,0.0,0.0,0.0,953224.2739,20815000.19,0.0,10677651.73,-2291476.636,56287517.46,20323558.15,17916235.6,16945553.12,Aceptado
1718047.091,15578728.27,23143557.58,0.0,1752821.32,-451105.3444,27090528.8,2343059.088,14610864.89,-4976838.401000001,197244439.8,278658573.9,0.0,20739627.02,Aceptado
198250.1884,18041570.76,0.0,1656050.619,826694.3753,-1328121.285,19515242.04,1598710.035,18460894.26,-4552894.838,133981950.0,35891099.14,13603400.39,0.0,Sospechoso
0.0,10802810.33,1533993.695,7136819.616,2035715.148,-8049151.176,17303135.22,7112547.033,11926681.04,0.0,79992763.93,85680189.15,9527199.934,9976452.246,Aceptado
476455.2648,10622460.75,4675450.143,799541.067,1291558.363,-1078771.897,11677083.07,6010063.99,0.0,0.0,165421749.2,14846279.84,0.0,2656688.017,Aceptado
0.0,19635117.95,8122115.004,0.0,365135.7759,-4149682.409,21459614.02,3358669.173,0.0,-4346357.841,108385662.9,42451452.18,9347089.982,10738045.08,Aceptado
0.0,1487450.065,0.0,73083.54876,345982.9917,-848173.8574,0.0,1042483.0279999999,8090155.865,-4861074.416,61637371.51,13212336.41,1450575.217,1450629.825,Sospechoso
3843230.498,55440508.89,9249795.587000001,0.0,689510.7840000001,-7571091.801,57771332.61,8993261.851,22690919.98,-4770932.161,0.0,117865363.1,15837495.66,23028540.87,Aceptado
2259399.349,0.0,0.0,32209385.26,6374074.964,-4229194.463,34759017.53,16720543.78,19125408.85,0.0,238406170.9,390450842.7,6884786.794,7129775.493,Aceptado
837176.3477,11595713.18,2067079.4009999998,2487729.5519999997,609746.0327,-4825549.904,13916352.27,2256152.204,10387201.45,-3418050.5489999996,48487641.65,0.0,10344396.08,10214184.1,Aceptado
874745.8765,7674786.137999999,29960.78419,0.0,1138856.665,-13659192.76,5722753.027000001,1403013.0890000002,15904686.61,0.0,0.0,74046591.39,3497717.5439999998,3696436.0130000003,Sospechoso
1630004.895,11864481.69,1283399.377,0.0,1908751.2680000002,-4371195.227,16494914.89,2873348.227,3846647.765,-2468236.676,44823118.79,138929921.2,14347333.72,14646299.34,Aceptado
649072.711,23025399.29,14225971.13,446009.3597,0.0,-3832140.0039999997,27998234.55,4692185.279,16432662.66,-7126422.003,161096707.6,248134078.9,0.0,9185047.8,Aceptado
523981.95200000005,23685979.39,1438742.374,1845910.783,435110.8557,-3438619.2430000002,29981175.43,1384200.237,11495258.47,-1905626.985,69557755.94,33030959.4,20501082.65,19421439.37,Aceptado
282198.3648,0.0,797084.8069,1247279.844,142365.9149,0.0,19027545.15,3577832.827,2612434.319,0.0,18928367.91,26921478.75,4359500.978,2287187.7830000003,Aceptado
0.0,10216122.54,3527981.262,7130492.076,1379916.279,-5317551.884,23582473.15,0.0,6746325.756,-4897175.593,0.0,83399849.13,8135301.454,4190424.062,Aceptado
158532.8835,18488016.45,5223330.08,424187.8377,0.0,-30740.471889999997,0.0,0.0,19761780.64,-2871854.874,259508779.3,0.0,17667224.74,12915578.74,Aceptado
426729.2011,4009169.736,0.0,379410.185,987060.4267,-6264113.437999999,3304446.434,2889034.8860000004,9519795.629,-3364235.1610000003,44630755.93,0.0,1700334.53,2017238.572,Sospechoso
1205570.771,22009029.58,12218245.67,0.0,461246.4414,-612561.6189,32699238.27,2468905.598,12831532.94,-3331784.923,127929398.4,38713407.56,10907592.89,17465296.78,Aceptado
1340868.072,30457250.97,3824187.7610000004,12641356.06,3581817.026,0.0,26784065.61,2039569.3490000002,18000737.01,-5778101.0139999995,191346394.5,317706575.1,5237318.465,0.0,Aceptado
279454.6425,7127306.003,5415564.807999999,314702.0235,1945285.7130000002,-464630.7542,6680518.146000001,1085774.831,13518442.48,-5360785.158,110239431.1,121512042.2,3177894.127,0.0,Aceptado
536340.2153,14137033.76,1171210.967,771942.5004,0.0,-7452018.747,12421252.06,2193229.614,11472620.26,-2611520.457,0.0,73511089.78,14934020.29,0.0,Sospechoso
1803288.938,18821093.74,2214946.42,15350549.89,2713904.345,-8307701.864,27995772.75,3346260.95,18441437.53,-3341999.7460000003,168564427.8,192657972.0,23392762.34,16834726.17,Aceptado
0.0,24837255.09,1462706.985,4966638.054,159032.464,-2408510.251,24145573.66,1558839.449,14827368.22,-4187745.568,0.0,21962539.12,12076349.23,13062227.94,Sospechoso
4187533.057,28225893.54,1756599.119,0.0,1489277.4230000002,0.0,19953174.03,7677049.804,25838848.23,-6616539.02,141694771.2,164257709.9,4075718.393,6831281.853999999,Aceptado
0.0,13779455.07,2327116.8959999997,2522723.567,1372080.052,-5197477.092,15692991.07,1447346.3730000001,12208034.27,-4481628.5139999995,108197688.1,0.0,2822140.5289999996,9883315.534,Aceptado
998316.9749,20623125.42,3192512.604,1214599.889,436722.5832,-3758956.934,0.0,1672969.5690000001,5115461.921,-1648632.802,32881986.33,46813410.34,16055332.49,0.0,Aceptado
2807970.7430000002,0.0,3226261.5,1165554.5729999999,1146611.47,-4574009.733,5448130.442000001,6543793.789,10453569.09,-3039841.5130000003,73899608.01,0.0,772369.2596,2752094.9689999996,Aceptado
1183700.148,0.0,3469257.9280000003,0.0,1247883.5520000001,0.0,25242420.76,377462.8177,9062684.103,-2316733.18,98733290.68,151781033.0,24040164.41,29684110.66,Aceptado
0.0,10605200.52,4696917.928,923578.8311,0.0,-6422882.897999999,8135257.373,3904497.477,7574265.69,-3248601.99,62491974.58,124688125.0,6369460.342,9899912.874,Aceptado
2483826.488,36957689.93,2603258.131,5189104.517,1590512.665,-8004710.094,27859330.17,0.0,16859549.96,-2233500.826,148397570.0,90739369.28,0.0,25515385.32,Aceptado
0.0,66455028.53,5106566.705,47048044.62,1872523.4019999998,-5860890.58,87100027.6,7012607.757,0.0,-6488694.583,116983279.9,1046451482.0,36161411.25,31039682.74,Aceptado
545359.9456,26765788.6,1910976.418,6730165.836,738893.2152,-2072410.56,28002102.23,2058522.364,9752680.457,0.0,69884533.07,53284976.95,14841101.79,0.0,Aceptado
410439.7224,14560477.44,3301352.5110000004,783406.9455,385136.4959,-4847898.589,15732123.48,7906007.727999999,21547914.9,-7307744.938999999,63629346.75,50887737.68,2281867.044,2646005.134,Aceptado
1092998.988,17139216.83,774865.4122,13260263.86,1551047.021,-5368327.216,12080477.81,4429016.155,12107537.65,-4056472.057,0.0,47820456.18,0.0,5742768.1,Sospechoso
2130596.958,12452390.14,9377764.764,3188100.264,2775072.796,-4237394.44,20516057.59,10539647.93,0.0,-5652886.955,0.0,157461160.6,5808757.641,5305554.367,Aceptado
948211.3153,29438293.85,2608946.272,4913939.447,847528.1801,-7330867.276000001,32973494.53,1748685.1609999998,0.0,-5218563.1,0.0,233983729.6,20629247.12,22645482.15,Aceptado
0.0,33549408.22,6128552.911,0.0,2697989.23,-937912.1823,0.0,0.0,18361325.93,-4125838.838,209722523.2,265553248.8,30838652.09,0.0,Aceptado
504838.8859,15231700.02,1465158.782,4684854.848,2674545.77,-3328484.813,22579381.4,3294898.9469999997,4735506.768,-2588438.156,73475917.4,235375674.9,28457940.27,14744679.07,Aceptado
0.0,0.0,197925.7518,1779595.511,278634.6517,-9667167.002999999,10118744.98,0.0,18439289.07,-2039128.177,51428878.38,12077296.83,13339036.3,6982383.12,Aceptado
1134028.1609999998,8966545.386,178275.2903,14745837.42,0.0,-7428321.558999999,9309163.136,2468331.054,14033842.63,0.0,60326470.83,36065088.5,1906154.53,0.0,Aceptado
5616834.002,14124000.1,11187196.95,4457861.624,1764086.361,-1243180.95,15768387.04,1152948.459,5413179.431,-2405055.971,0.0,134909605.3,7924726.812000001,24598897.54,Aceptado
675095.0306,30737907.37,3830507.57,0.0,3234714.249,-2772277.727,29028222.97,2542555.655,16000473.8,-4903787.209,149985760.0,302924092.1,20531977.31,17958465.03,Aceptado
1430235.118,0.0,7785564.2639999995,4104167.119,1812624.583,-6189244.767000001,21740601.74,6577459.267999999,22751661.63,-6607304.464,132952151.7,252604137.8,0.0,11166766.74,Aceptado
1375864.5380000002,30827324.09,6157433.811000001,4165840.1339999996,861584.4193,-2074595.6090000002,38964561.14,2648308.272,7350326.373,-3946473.9669999997,75275855.08,180005635.8,23733844.5,24793819.41,Aceptado
1294353.166,21278938.53,0.0,20934026.89,1497047.622,-5653460.943,36580331.02,5583004.397000001,9223284.881000001,0.0,71305512.61,92659875.33,0.0,12963114.17,Sospechoso
1880027.4530000002,46037792.44,5506231.991,16834245.58,0.0,-4115785.1969999997,0.0,7187523.085,15365232.98,-4875534.12,123292213.1,114534456.1,13195810.52,0.0,Aceptado
2372428.5519999997,18464046.15,0.0,4277678.444,2376405.575,-12801221.47,8471917.489,2950319.973,17223933.31,-2878026.915,100949702.2,149215372.0,9608588.199,11028574.41,Sospechoso
3545261.595,39052382.98,9857445.33,16507887.68,1648561.668,-3711702.865,69003864.16,13136876.86,0.0,-5650310.533,141305335.4,318319185.9,19562719.62,0.0,Aceptado
552518.6471,19974544.86,11035782.75,167325.5489,1261826.478,-4969685.77,11001761.32,0.0,18391205.77,-4661515.326,153940480.3,0.0,10689730.88,10240565.57,Aceptado
1574376.376,0.0,14572180.22,401495.5649,763808.5468,-475878.3726,15839348.59,3836676.76,13522591.57,-2912575.434,129116546.4,0.0,0.0,11678935.41,Aceptado
8442998.94,36418378.99,4123567.059,9707049.211000001,0.0,-11583062.91,31165043.2,10278312.65,17135036.86,-4770805.666,113012123.8,186238531.0,11203280.71,14022563.56,Aceptado
157340.4175,4989540.032,0.0,254405.1876,0.0,-4243633.923,2008179.4119999998,3882659.942,19584077.25,-2934647.047,0.0,7919923.209,0.0,745115.5733,Sospechoso
96409.28569,2110575.03,614496.5265,471033.6402,521601.1153,-354656.1522,2330660.69,0.0,11492145.21,-4908193.31,25125272.95,15085225.5,1719803.0580000002,989940.8635,Sospechoso
1358628.6409999998,58897371.39,7269513.457,18576816.51,2449606.145,-9638111.157,62560730.55,14437258.9,32677978.1,-8314227.415,0.0,688184098.8,10117865.13,0.0,Aceptado
229780.4999,23088246.43,8570884.2,0.0,406947.9144,-780196.7945,37037405.5,3046961.933,17807260.05,0.0,122434071.6,0.0,17589859.4,0.0,Aceptado
1353470.4430000002,0.0,5459307.977999999,761357.4977,326165.2673,-1168426.352,8151111.517999999,7657467.116,3967481.921,-5407039.937000001,16364125.92,47088367.08,2124079.184,3735316.921,Aceptado
314011.6426,10755250.49,2519062.652,642192.8533,295565.9277,-2848712.555,8535947.464,1451693.6090000002,16496261.48,-3672557.367,65083865.66,15991696.24,0.0,6398490.91,Aceptado
1060981.9309999999,5494103.847,1184893.606,9114612.053,2314279.495,-3496607.437,0.0,8035452.568,16409561.65,-5023413.1389999995,76099987.12,36440963.99,655212.1522,1755264.5969999998,Sospechoso
10085169.49,14647014.82,2688596.7589999996,26199833.81,2778891.517,0.0,29344530.82,17431084.63,6823194.7,-3549053.192,87935585.01,140034043.2,0.0,7232312.695,Aceptado
492602.1402,0.0,271144.1026,4204319.103999999,2076785.6630000002,-6111195.324,0.0,1346166.529,8856761.857,-3322740.933,68902641.9,69850261.94,6734268.002,5985109.2129999995,Sospechoso
1015527.922,20012309.85,0.0,1305082.3390000002,1754283.5019999999,-1480300.125,20467010.65,3793798.12,14729943.34,-3098236.083,166541385.3,86589144.07,15312169.22,13941652.18,Sospechoso
3761370.462,25364503.7,953546.4595,13531534.11,2577940.731,-9676219.435,14689806.6,9459702.33,0.0,0.0,0.0,196185744.0,12003074.64,10496818.51,Aceptado
1638252.007,15967098.21,4289389.049,2560505.628,881944.7136,-2162368.971,22880142.91,1992607.975,-431066.8589,0.0,32861145.46,232406697.1,16447625.27,21335423.1,Aceptado
924984.3048,0.0,8106916.05,3724402.6760000004,1399550.4109999998,0.0,28369426.08,4550000.083000001,9305151.298,-6800336.255,0.0,312048722.4,6322908.07,12912906.76,Aceptado
1010672.895,0.0,1040438.973,5036150.31,1059164.061,-5236339.757,15329533.75,4934378.368,10933326.63,-4804104.22,45083437.14,63813953.05,3521119.816,6218636.009,Sospechoso
513936.0616,32258214.93,6179204.852999999,5283866.7069999995,2526583.557,-1594620.496,35824529.68,2842585.6969999997,13645322.63,-6340362.181,0.0,560746297.4,15844336.31,18486946.87,Aceptado
1044228.848,0.0,0.0,4243139.266,302674.2061,-3448116.1119999997,55723785.23,4828802.108,18593948.73,-7500260.677999999,94856407.2,179554136.9,0.0,15876121.95,Sospechoso
0.0,22952340.38,0.0,1460184.6619999998,2333640.0069999998,1789783.842,29127268.29,5007083.146000001,15374568.6,-3523822.68,200687435.8,88246627.91,10741045.9,13353961.32,Sospechoso
5135696.157,44085309.31,9161736.576,0.0,0.0,0.0,47873639.01,5795872.0139999995,11619574.21,-4256312.007,108096197.0,287043877.0,21698262.82,27803646.39,Aceptado
469623.9658,25898445.56,2879654.0289999996,1133216.5690000001,39644.431580000004,0.0,34619665.97,2929077.6769999997,12674458.98,-6355158.066000001,26478537.12,43767928.16,10041678.25,12027166.35,Aceptado
162474.1325,20423254.15,13089641.7,161369.7263,1385546.688,-744278.8279,24460358.02,0.0,21783316.75,0.0,219498509.4,152021189.6,19914262.45,11296089.16,Aceptado
174649.5041,9637855.592,814813.609,949931.0155,692320.8537,-4625291.561000001,10953116.47,891969.3620000001,0.0,0.0,63944788.85,59300195.33,4328358.153,5379792.32,Aceptado
413094.0423,6868483.208,81084.21231,545551.1234,1016488.35,-10470717.52,3474655.381,2006806.429,14468118.1,0.0,56952655.04,19288998.18,2034109.908,2478249.216,Sospechoso
1086829.836,19051338.66,6971468.656,749490.177,1055018.616,-6239021.667,24048556.23,9279037.22,13304963.48,-6222575.9120000005,82507875.4,269324682.8,13122369.38,8460740.797,Aceptado
385426.4951,7106130.079,0.0,2986326.252,449745.435,-2194002.4869999997,6743632.902000001,3587912.528,7961544.785,-6324070.432,14022200.91,56452362.7,2534382.466,3236476.584,Sospechoso
1195943.3059999999,42377465.17,2166402.694,0.0,1572019.029,-5971681.6389999995,0.0,3536931.099,23305726.81,-3863328.376,213487291.7,48656313.68,9751265.88,15678526.34,Aceptado
2668063.768,11999177.01,175480.3397,31003277.04,2822673.7060000002,-8254820.459,12633450.71,2718506.865,-880345.6259,-4264241.025,0.0,194670596.2,0.0,7339874.558999999,Sospechoso
188433.4685,7037809.084,55353.075639999995,3788378.0319999997,1068021.499,-9287931.35,5055384.353,2749465.595,21432436.09,-5043026.095,50466031.35,26183595.83,2720700.813,1718667.045,Sospechoso
913008.0731,31635668.76,1772421.273,17171985.77,0.0,-9201848.988,41630519.92,6655872.207,19370529.75,-6899541.522999999,140565602.8,0.0,17127382.11,11465358.54,Sospechoso
1083894.307,15439199.97,718956.1427,1502916.585,1374757.5180000002,-9007946.456,9447560.889,3405129.977,13892378.25,-3072388.65,81572866.19,41891257.62,3382818.225,6081652.8379999995,Sospechoso
1883282.986,28529732.42,10599714.56,0.0,0.0,-1170645.6709999999,34326547.19,6063434.693,12111352.61,-3489027.6010000003,134744408.5,94081212.69,0.0,16464611.44,Aceptado
473701.57,1657617.8909999998,0.0,1862616.415,1882296.815,-1836623.386,3085400.2169999997,4809468.518,4723288.681,-3739004.057,28888674.3,53247065.94,2764330.015,1887048.227,Sospechoso
1963243.7119999998,25143153.32,5243458.146000001,0.0,1207942.332,-3175006.0330000003,20596227.02,0.0,11418976.36,-4922761.228,73233750.3,0.0,6456144.12,25881642.68,Aceptado
276874.218,0.0,2982236.095,0.0,0.0,-2287004.0319999997,13417563.95,3026995.708,0.0,-3279671.982,74260663.7,92819076.18,18327313.83,9692885.027,Aceptado
0.0,15565658.27,2611861.438,0.0,0.0,-4084364.4460000005,19186150.95,4944912.278,14392649.24,0.0,55464200.02,36288028.46,7740985.387999999,6938006.86,Aceptado
896966.7948,3068993.6119999997,3027882.8510000003,0.0,731500.8225,-2754279.566,4547341.166999999,11815926.19,240949.2664,-6653549.292,16206360.51,72559105.97,796858.4314,683925.8085,Aceptado
488077.5749,0.0,3380028.4280000003,0.0,1065409.317,-2744062.873,15859419.48,3498443.5539999995,0.0,0.0,61956187.7,99567292.08,9471746.484,9014215.933,Aceptado
978802.1034,15627584.95,0.0,0.0,446812.2746,0.0,16096706.56,2487776.602,0.0,-5869900.231000001,69460116.9,30590553.75,2113926.587,6380632.72,Sospechoso
0.0,8034638.919,5671114.1110000005,225649.9673,222688.6144,221977.891,11658359.04,3426096.624,4408534.848999999,-2695626.733,0.0,37146504.99,18392400.2,9573012.727,Aceptado
867595.0122,0.0,8651306.477,222527.77399999998,604869.3378,0.0,10398179.59,0.0,10414214.34,-3197903.834,70596335.25,61710200.36,9658633.447999999,12431529.2,Aceptado
3755181.5310000004,0.0,7220786.238,8653306.892,1716137.6809999999,-8957555.974,0.0,15665312.31,0.0,-7052337.106000001,157470921.8,591569168.1,17710199.35,13481964.09,Aceptado
1225744.624,8707657.283,4617982.937,3278531.2389999996,0.0,-2588635.517,0.0,8228389.783,9608094.455,-3548870.8860000004,0.0,0.0,0.0,5936311.386,Aceptado
1285398.091,12181166.53,4026685.325,0.0,1095412.5829999999,-4716623.7469999995,14202515.45,5155537.926,10622888.95,-3132469.606,109688958.0,0.0,4628260.85,5781060.859,Aceptado
962483.5799,33038022.76,2840463.762,2809928.789,0.0,-7201155.196,24305503.29,3288300.3419999997,18486359.45,0.0,0.0,0.0,8052494.637999999,10378826.64,Aceptado
828556.5059999999,0.0,595197.1984,1847439.9530000002,861420.6682,-8121090.325,0.0,2990312.693,14760410.98,-6623736.324,30957327.87,85868779.72,534419.1707,3571696.164,Sospechoso
1077588.3390000002,10455715.46,3086828.9110000003,1567929.376,613398.0802,-1597239.794,13211133.06,3992328.135,4255700.055,0.0,33443281.45,64013334.69,2815587.7989999996,5961896.796,Aceptado
221197.4063,15291818.11,6380690.191000001,528257.9557,0.0,-54665.63182,18444880.43,3840948.48,10943562.21,-5443761.002,95224337.96,243727587.9,17909978.17,9510263.521,Aceptado
0.0,7185234.781,1476637.5890000002,1390894.4340000001,581502.4086,614908.2917,10390303.96,1061839.997,12275378.81,-3493129.565,55330858.1,18869585.58,4253347.469,6904990.427,Sospechoso
1200815.965,25631451.51,15859991.04,174064.5889,279666.87100000004,-4360730.757,27608954.71,5233478.654,19525693.52,-6837127.392999999,130566376.3,85908014.87,5373879.781,9511885.952,Aceptado
1998094.869,11013639.25,2711353.483,685391.3106,232903.6334,-5123997.047,14381707.68,6396123.313999999,0.0,0.0,30905582.04,25954132.87,3503819.1139999996,4835076.414,Aceptado
1304269.08,28528096.18,5013327.915,604981.1172,869354.6059999999,0.0,16230898.55,3897410.986,18575819.35,0.0,109844997.1,95854173.71,0.0,13757756.08,Aceptado
2090659.721,0.0,12303712.01,0.0,3260509.748,-349088.6557,25598110.58,3234490.256,10641905.54,-5165395.158,126918583.9,536796200.9,10387916.14,21521340.1,Aceptado
617249.7076,16138048.28,5563948.11,324912.8589,97706.00233999999,-3342595.394,25686597.42,4192211.869,15068646.67,-5025352.887,60611069.92,26941217.82,9899502.741,8560552.958999999,Aceptado
1684120.574,12866583.72,905878.3304,0.0,1077007.289,0.0,5055590.195,4929963.051,8828952.447,-1819749.45,38114934.19,29641049.56,3036182.167,5821657.748,Aceptado
1057060.577,27699224.48,0.0,15361367.23,2124770.0719999997,405773.7905,37157256.24,2709388.162,15358406.39,-4807167.017,0.0,166124691.2,13737054.76,0.0,Sospechoso
0.0,26394654.89,487585.6202,27973078.9,2301466.885,-11006418.83,14622516.82,1767278.119,19604859.65,-3083551.663,127122768.3,67639581.0,2964761.14,13665482.52,Sospechoso
1918074.4640000002,6305597.473999999,0.0,3092729.562,0.0,-1553968.054,21671172.94,0.0,6802696.4860000005,-4463439.569,119838258.9,426145649.6,12826492.98,7277560.164,Sospechoso
1149422.367,0.0,4874178.6219999995,962508.2139,279735.3744,-5541961.524,22517926.35,2631114.486,17193839.33,-6032059.466,80475668.25,52668637.46,0.0,9877479.597000001,Aceptado
1960395.1809999999,24727618.23,6797346.63,3055208.68,1304967.519,-7308252.431,31144600.88,3661214.202,18805943.79,-4697807.704,0.0,154123162.4,0.0,16043833.05,Aceptado
1347980.21,26445316.02,1270578.861,7612980.993,1032127.95,-10794648.41,44844980.91,7691217.618,24829221.56,0.0,202141191.6,52334873.7,0.0,0.0,Aceptado
690994.2966,13748132.44,2043513.0259999998,545718.3162,483069.0108,-7438390.42,7601182.712,1394656.6369999999,17358776.62,-3809519.61,0.0,31781335.26,4949874.924,8097291.329,Sospechoso
1716614.254,34823168.59,7195914.219,15228210.78,1707317.033,-4406289.838,40548647.76,14302227.3,0.0,-5541847.749,202696513.2,66500460.82,8559312.238,8058381.276000001,Aceptado
3051551.422,0.0,0.0,466924.5482,832341.1696,0.0,18934806.89,2744508.916,16250537.67,0.0,119417822.5,111690649.6,0.0,17889097.81,Sospechoso
1995370.881,10625417.61,5885194.191000001,1352770.231,705292.355,0.0,11996342.12,6379313.679,5581997.666,-2724504.7739999997,0.0,50187802.18,7949365.149,9147556.882000001,Aceptado
327449.0502,0.0,829666.9736,138855.4584,0.0,-3401922.582,1288473.128,1080437.145,6330304.991,-2189180.2290000003,56693293.04,11015390.81,1182225.679,1451629.875,Aceptado
3430929.4910000004,16050629.59,2470913.923,34449572.07,2160399.377,0.0,34776434.5,3401097.389,-3157435.127,-5061582.961,0.0,326915236.9,7783816.794,15448778.42,Aceptado
272798.5857,16365039.07,4621124.819,1676382.001,3113278.938,-2140771.3680000002,26562508.85,1423184.563,0.0,-3265396.1410000003,295752478.8,106002996.9,21124796.57,14241818.31,Aceptado
0.0,5913782.834,6198329.701,288629.1471,0.0,0.0,6902123.525,1020297.199,7832880.765,-2789470.942,114814331.8,142500515.4,5988601.976,11789704.0,Aceptado
1371503.154,8401509.344,0.0,504100.9236,442672.3113,-1769376.1940000001,20336714.48,2957807.474,4538421.2930000005,-3394087.832,61630959.88,57724741.32,13218586.9,11897695.58,Sospechoso
0.0,0.0,787474.9142,6055534.616,1659284.35,0.0,15335475.01,1225535.0659999999,0.0,-2773488.962,0.0,91942026.11,15614382.64,15653879.59,Sospechoso
173094.4733,6893323.225,1321703.896,89481.72657,80166.48118,-1984770.201,3482862.502,1508833.751,12592341.53,-2587098.545,31543120.06,4303762.97,0.0,2812599.539,Sospechoso
899396.1105,19760512.03,303835.3979,21868173.6,2494702.205,0.0,21383501.24,4992386.633,0.0,-5240848.884,162585426.5,49720606.66,2723642.515,3910097.1560000004,Sospechoso
1455315.898,44261440.41,4968978.62,7398113.176,899035.4447,-6648470.015,42616226.53,0.0,18918636.87,-6331473.321,119831484.1,0.0,13809015.74,19973709.32,Aceptado
1090511.997,5534417.419,595911.5141,2715115.333,670243.8485,0.0,5064876.567,1880148.688,1651419.747,-4638306.796,16487312.27,48695168.67,1458880.005,4328308.956,Sospechoso
415810.9064,7499491.9629999995,429702.5871,352366.8397,3415062.563,-10523781.52,4302382.1,1900473.302,16633742.46,-2969362.7819999997,154866120.3,95926873.95,0.0,4107523.0110000004,Sospechoso
0.0,22196240.0,0.0,11071023.06,1933865.289,-1364703.793,31456436.6,7180570.643999999,14250720.62,-4582004.386,124374929.8,72095092.42,9128584.749,8015024.642000001,Sospechoso
1161061.1770000001,37517166.99,5302268.235,6557988.859,0.0,-9190417.702,37047735.85,9138227.523,30525568.54,0.0,177815997.6,210965064.5,3352198.607,4923644.982,Aceptado
749057.8963,19146119.97,12233570.72,226636.4083,269653.1805,-1703589.426,32101219.12,5965257.792,11045236.57,-4490190.166,123258354.8,0.0,0.0,8077250.521000001,Aceptado
831541.7554,20554403.44,12615154.87,2478517.887,2099227.336,-836797.7079,26293626.43,0.0,0.0,-5095683.625,224209017.4,103004132.9,10294180.21,10737641.96,Aceptado
0.0,6128603.916,2483826.3419999997,0.0,494891.0874,-3806755.147,11597484.67,9027333.09,6059731.475,-2625123.1459999997,32580240.66,21986418.55,6695875.382999999,4185487.4689999996,Aceptado
1070649.012,14632199.04,153110.708,0.0,1486965.131,-10607702.89,7598476.131,1242563.31,19459925.17,0.0,84704497.19,0.0,0.0,7632389.335,Sospechoso
1808439.366,25368368.14,0.0,14448849.77,1790467.8730000001,-6912393.918,23559848.42,4382170.095,15836749.05,0.0,111618905.3,148455585.7,5004104.624,9204644.268,Aceptado
971665.4017,0.0,7637159.806,3816701.8030000003,1356507.826,-2910286.604,44609857.45,0.0,16641032.69,-3591623.5810000002,165057326.8,117111499.4,0.0,0.0,Aceptado
11947994.19,21446076.45,15948831.89,542956.3283,1760569.237,-11303848.1,18267867.68,10027033.84,18936311.83,-4122592.1739999996,202826936.1,228415301.3,9706125.841,12984188.02,Aceptado
